CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,MPR_ACT,PSUSTRAT,WEIGHT
201700490768,0,1,3,53,2670,53,1,2,5,15,21.294462493
201700491268,0,1,3,53,2670,53,1,2,14,15,21.294462493
201700491480,0,1,3,53,2670,53,1,2,6,15,21.294462493
201700491727,0,1,3,53,2670,53,1,2,5,15,21.294462493
201700492195,0,1,3,53,2670,53,1,2,8,15,20.687866176
201700492421,0,1,3,53,2702,53,1,2,8,15,21.294462493
201700492421,0,1,3,53,2702,53,1,2,12,15,21.294462493
201700492592,0,1,3,53,2702,53,1,2,3,15,21.294462493
201700493188,0,1,3,53,2702,53,1,2,3,15,21.294462493
201700494368,0,1,3,53,2666,53,1,2,3,15,21.294462492
201700494368,0,2,3,53,2666,53,1,2,3,15,21.294462492
201700494418,0,1,3,53,2666,53,1,2,3,15,20.687866175
201700494654,0,1,3,53,2679,53,1,2,3,15,21.294462492
201700494714,0,1,3,53,2670,53,1,2,12,15,21.294462493
201700495032,0,1,3,53,2670,53,1,2,6,15,21.294462493
201700495127,0,1,3,53,2670,53,1,2,5,15,21.294462493
201700495576,0,1,3,53,2670,53,1,2,8,15,21.294462493
201700496331,0,1,3,53,2670,53,1,2,3,15,21.294462493
201700496821,0,1,3,53,2670,53,1,2,3,15,20.687866176
201700496977,0,1,3,53,2670,53,1,2,3,15,21.294462493
201700497336,0,1,3,53,2702,53,1,2,5,15,21.294462493
201700497696,0,1,3,53,2702,53,1,2,8,15,21.294462493
201700497880,0,1,3,53,2702,53,1,2,3,15,20.687866176
201700498209,0,1,3,53,2702,53,1,2,3,15,20.687866176
201700498334,0,1,3,53,2702,53,1,2,5,15,21.294462493
201700498624,0,1,3,53,2666,53,1,2,3,15,20.687866175
201700498992,0,1,3,53,2679,53,1,2,5,15,21.294462492
201700505384,0,1,1,61,1571,61,1,2,3,1,56.729444419
201700510542,0,1,2,14,2748,14,2,2,3,9,20.154048177
201700750842,0,1,3,51,1079,51,1,2,8,10,23.541237328
201700756928,0,1,3,70,137,70,2,2,3,16,26.875292293
201700790099,0,1,3,70,137,70,2,2,14,16,26.875292293
201700790284,0,1,3,70,138,70,2,2,3,16,26.875292293
201700837726,0,1,3,51,1098,51,1,2,3,10,23.541237328
201700842892,0,1,3,70,46,70,2,2,5,16,26.875292293
201700863742,0,1,3,51,1079,51,1,2,3,10,23.541237328
201700881903,0,1,3,70,138,70,2,2,8,16,26.875292293
201700881903,0,2,3,70,138,70,2,2,8,16,26.875292293
201700891122,0,1,3,48,87,48,1,2,6,12,23.857577604
201700893559,0,1,1,50,1645,50,2,2,6,4,22.963618593
201700909232,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700913824,0,1,1,50,1635,50,2,2,3,4,22.963618596
201700919008,0,1,3,48,90,48,1,2,3,12,23.857577604
201700919119,0,1,3,70,138,70,2,2,3,16,26.875292293
201700919119,0,2,3,70,138,70,2,2,3,16,26.875292293
201700920122,0,1,4,60,257,60,1,2,3,21,27.833767484
201700925892,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700926100,0,1,3,17,1053,17,1,2,1,15,23.584141034
201700926100,0,1,3,17,1053,17,1,2,3,15,23.584141034
201700933242,0,1,3,48,87,48,1,2,5,12,23.857577604
201700933440,0,1,3,70,138,70,2,2,3,16,26.875292293
201700933449,0,1,3,70,138,70,2,2,2,16,38.794216291
201700944536,0,1,3,51,1079,51,1,2,3,10,23.541237328
201700945122,0,1,3,48,87,48,1,2,5,12,23.857577604
201700956969,0,1,3,48,87,48,1,2,3,12,23.857577604
201700957089,0,1,3,48,87,48,1,2,98,12,23.857577604
201700957293,0,1,3,70,136,70,2,10,6,16,204.71692831
201700957617,0,1,3,51,1079,51,1,2,3,10,23.541237328
201700960822,0,1,4,60,257,60,1,2,8,21,27.833767484
201700991008,0,1,4,37,3200,37,2,2,3,24,22.060176098
201700992551,0,1,3,48,87,48,1,2,6,12,23.857577604
201700992804,0,1,3,70,138,70,2,2,3,16,26.875292293
201700992804,0,2,3,70,138,70,2,2,3,16,26.875292293
201700992804,0,3,3,70,138,70,2,2,3,16,26.875292293
201700992841,0,1,3,70,136,70,2,2,3,16,26.875292293
201700992845,0,1,3,70,136,70,2,2,3,16,26.875292293
201701006813,0,1,3,70,137,70,2,2,5,16,26.875292293
201701016890,0,1,4,10,313,10,1,2,3,21,29.810851247
201701017120,0,1,4,10,313,10,1,2,3,21,29.810851247
201701017248,0,1,4,10,313,10,1,2,3,21,29.810851247
201701017382,0,1,4,10,313,10,1,2,3,21,29.810851247
201701017622,0,1,4,10,313,10,1,2,3,21,29.810851247
201701017819,0,1,4,10,313,10,1,2,3,21,29.810851247
201701018257,0,1,4,10,313,10,1,2,3,21,29.810851247
201701022380,0,1,4,56,209,209,1,2,3,20,27.561244315
201701026208,0,1,3,70,136,70,2,2,3,16,26.875292293
201701038526,0,1,4,46,338,46,1,2,3,22,66.616554623
201701038529,0,1,4,46,338,46,1,2,3,22,66.616554623
201701038529,0,2,4,46,338,46,1,2,3,22,66.616554623
201701038550,0,1,4,46,338,46,1,2,3,22,66.616554623
201701038730,0,1,4,46,338,46,1,2,3,22,66.616554623
201701038730,0,2,4,46,338,46,1,2,3,22,66.616554623
201701038733,0,1,4,46,338,46,1,2,3,22,66.616554623
201701038743,0,1,4,46,338,46,1,2,3,22,66.616554623
201701040676,0,1,3,48,87,48,1,2,6,12,23.857577604
201701041336,0,1,4,37,3200,37,2,2,98,24,22.060176098
201701048327,0,1,4,37,3203,37,2,2,8,24,22.060176098
201701048451,0,1,4,37,3159,37,2,2,12,24,69.190863062
201701048459,0,1,4,37,3200,37,2,2,3,24,22.060176098
201701048503,0,1,4,37,3200,37,2,2,6,24,22.060176098
201701048632,0,1,4,37,3203,37,2,2,3,24,22.060176098
201701048679,0,1,4,37,3201,37,2,2,3,24,23.394937006
201701058223,0,1,3,48,85,48,1,2,3,12,23.857577604
201701058529,0,1,3,70,138,70,2,2,3,16,26.875292293
201701073707,0,1,3,48,90,48,1,2,5,12,23.857577604
201701073858,0,1,3,70,136,70,2,10,3,16,204.71692831
201701080804,0,1,3,55,1055,55,2,2,16,17,23.499454749
201701094498,0,1,3,48,87,48,1,2,3,12,23.857577604
201701094685,0,1,3,48,96,48,1,2,8,12,34.315443366
201701102266,0,1,4,60,257,60,1,2,98,21,15.73288147
201701102266,0,2,4,60,257,60,1,2,98,21,15.73288147
201701103170,0,1,4,60,257,60,1,2,3,21,27.833767484
201701103237,0,1,4,60,257,60,1,2,3,21,27.833767484
201701103281,0,1,4,60,257,60,1,2,3,21,27.833767484
201701103330,0,1,4,60,257,60,1,2,3,21,27.833767484
201701103523,0,1,4,60,257,60,1,2,3,21,27.833767484
201701103587,0,1,4,60,257,60,1,2,3,21,27.833767484
201701103620,0,1,4,60,257,60,1,2,6,21,27.833767484
201701104856,0,1,3,51,1079,51,1,2,3,10,23.541237328
201701104926,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701105144,0,1,2,39,1369,39,1,2,3,7,28.969700882
201701105320,0,1,2,39,1374,39,1,2,99,7,22.342693485
201701105400,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701105513,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701105797,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701105897,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701105947,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701105984,0,1,2,39,1374,39,1,2,3,7,22.342693485
201701106204,0,1,2,39,1392,39,1,2,3,7,22.342693486
201701108667,0,1,3,70,46,70,2,2,5,16,26.875292293
201701113306,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701113462,0,1,3,51,1098,51,1,10,3,10,207.14701887
201701113763,0,1,3,51,1098,51,1,2,3,10,23.541237328
201701114300,0,1,3,51,1114,51,1,2,8,10,23.541237328
201701114641,0,1,3,51,1098,51,1,2,5,10,23.541237328
201701114999,0,1,3,55,1075,55,2,2,98,17,24.991282197
201701115001,0,1,3,55,1075,55,2,2,3,17,24.991282197
201701117833,0,1,2,58,3247,58,1,2,98,6,22.499351782
201701118243,0,1,2,58,3247,58,1,2,11,6,22.499351782
201701118465,0,1,2,58,3246,58,1,2,3,6,22.499351783
201701118793,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701118905,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701118905,0,2,2,58,3248,58,1,2,3,6,22.499351782
201701118927,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701118974,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701119020,0,1,2,58,3248,58,1,2,6,6,22.499351782
201701119054,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701119170,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701119298,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701119333,0,1,2,58,3248,58,1,2,6,6,22.499351782
201701119374,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701119374,0,2,2,58,3248,58,1,2,3,6,22.499351782
201701119459,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701119489,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701119507,0,1,2,58,3248,58,1,2,9,6,22.499351782
201701119507,0,2,2,58,3248,58,1,2,9,6,22.499351782
201701119624,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701119650,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701119672,0,1,2,58,3248,58,1,2,14,6,22.499351782
201701119808,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701119821,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701121421,0,1,4,56,209,209,1,2,3,20,27.561244315
201701122560,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701122867,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701122874,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701122887,0,1,2,58,3248,58,1,2,5,6,22.499351782
201701122890,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701122895,0,1,2,58,3248,58,1,2,3,6,22.499351782
201701123787,0,1,4,46,338,46,1,2,3,22,66.616554623
201701127010,0,1,4,49,261,49,1,4,14,21,11.595501161
201701128423,0,1,4,49,262,49,1,2,5,21,27.015279103
201701131504,0,1,3,40,3106,40,1,2,14,15,22.540835288
201701133391,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701134186,0,1,4,56,214,214,1,2,3,20,27.561244315
201701135301,0,1,3,75,1230,75,2,2,3,19,32.319480683
201701135345,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701135900,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701136176,0,1,4,56,214,214,1,2,3,20,27.561244315
201701136212,0,1,4,56,211,211,1,2,6,20,27.561244315
201701137813,0,1,3,75,1227,75,2,2,2,19,22.389819235
201701138982,0,1,4,68,295,68,1,2,5,23,30.999019445
201701139498,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701140469,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701142263,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701143010,0,1,4,68,295,68,1,2,5,23,31.102646208
201701144134,0,1,3,75,1222,75,2,2,3,19,54.002812346
201701144977,0,1,4,56,208,208,1,2,3,20,27.561244315
201701145501,0,1,3,40,3089,40,1,2,14,15,23.201763174
201701146588,0,1,4,64,305,64,1,2,6,23,26.743377229
201701147952,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701147967,0,1,3,40,3106,40,1,3,3,15,24.383150147
201701149706,0,1,3,40,3076,40,1,2,6,15,23.201763174
201701153064,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701153327,0,1,3,75,1231,75,2,2,3,19,22.389819235
201701156042,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701158371,0,1,3,75,1230,75,2,2,3,19,22.389819235
201701158426,0,1,3,40,3106,40,1,2,9,15,23.201763174
201701159178,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701159205,0,1,3,40,3106,40,1,3,14,15,24.383150147
201701162516,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701163286,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701163286,0,1,3,40,3076,40,1,2,4,15,23.201763174
201701172042,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701175396,0,1,3,40,3106,40,1,2,5,15,23.201763174
201701176150,0,1,3,40,3106,40,1,3,3,15,24.383150147
201701176907,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701177647,0,1,3,40,3077,40,1,2,9,15,22.540835288
201701181001,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701184452,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701185161,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701187388,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701189784,0,1,3,40,3076,40,1,2,6,15,23.201763174
201701193427,0,1,3,40,3076,40,1,2,3,15,23.201763174
201701193431,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701194843,0,1,3,40,3106,40,1,2,3,15,23.201763174
201701197870,0,1,3,40,3076,40,1,2,5,15,22.540835288
201701201279,0,1,3,40,3106,40,1,2,5,15,22.540835288
201701211189,0,1,3,48,87,48,1,2,5,12,23.857577604
201701211593,0,1,1,76,2286,76,1,2,3,2,24.60487595
201701211928,0,1,3,65,2855,65,1,2,8,13,23.546493198
201701212001,0,1,1,76,2286,76,1,2,5,2,24.60487595
201701212291,0,1,1,76,2286,76,1,2,3,2,24.60487595
201701212299,0,1,1,81,3131,81,2,2,9,4,23.250034414
201701212447,0,1,2,25,2091,25,1,2,9,8,66.93976022
201701212749,0,1,4,44,388,44,2,2,3,25,23.029361188
201701213202,0,1,3,65,2854,65,1,2,3,13,23.546493197
201701213204,0,1,4,60,232,60,1,2,3,21,27.833767483
201701213806,0,1,4,44,388,44,2,2,3,25,23.029361188
201701213851,0,1,4,41,161,41,1,2,6,22,25.079944224
201701213883,0,1,1,76,2292,76,1,2,9,2,42.039657215
201701214126,0,1,1,76,2298,76,1,2,3,2,39.520570485
201701214129,0,1,4,44,388,44,2,2,3,25,23.029361188
201701214133,0,1,1,76,2298,76,1,2,3,2,39.520570485
201701214187,0,1,1,76,2298,76,1,2,3,2,39.520570485
201701214321,0,1,4,60,232,60,1,2,3,21,27.833767483
201701214459,0,1,4,41,161,41,1,2,3,22,25.079944224
201701214720,0,1,4,60,232,60,1,2,3,21,27.833767483
201701214755,0,1,2,25,2092,25,1,2,3,8,77.680356036
201701214893,0,1,4,44,378,44,2,2,5,25,23.029361188
201701215624,0,1,4,60,232,60,1,2,3,21,27.833767483
201701215669,0,1,4,10,315,10,1,2,3,21,29.810851246
201701215787,0,1,4,10,314,10,1,2,3,21,29.810851247
201701215958,0,1,4,60,232,60,1,2,3,21,27.833767483
201701216066,0,1,1,57,2607,57,1,2,98,3,133.93654403
201701216105,0,1,4,60,232,60,1,2,3,21,27.833767483
201701216317,0,1,4,41,161,41,1,2,3,22,25.079944224
201701216340,0,1,3,35,2799,35,1,2,3,13,23.614015947
201701216647,0,1,4,64,308,64,1,2,3,23,26.743377229
201701216730,0,1,4,64,308,64,1,2,3,23,26.743377229
201701216813,0,1,4,64,308,64,1,2,3,23,26.743377229
201701216837,0,1,4,64,308,64,1,2,6,23,26.743377229
201701217115,0,1,4,41,161,41,1,2,3,22,25.079944224
201701217288,0,1,4,64,309,64,1,2,3,23,26.743377229
201701218435,0,1,4,49,268,49,1,2,6,21,27.015279102
201701218509,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218529,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218538,0,1,4,49,268,49,1,10,3,21,236.35219773
201701218563,0,1,4,49,260,49,1,2,3,21,27.015279103
201701218583,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218642,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218730,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218758,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218777,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218832,0,1,4,49,268,49,1,2,3,21,27.015279102
201701218858,0,1,4,49,260,49,1,2,5,21,27.015279103
201701218904,0,1,4,49,260,49,1,2,3,21,27.015279103
201701218951,0,1,3,63,2972,63,2,2,8,16,24.02965104
201701218956,0,1,3,63,2972,63,2,2,3,16,24.02965104
201701218976,0,1,3,63,2972,63,2,2,6,16,24.02965104
201701219059,0,1,4,49,260,49,1,2,3,21,27.015279103
201701219243,0,1,4,49,260,49,1,2,14,21,27.015279103
201701219320,0,1,4,49,260,49,1,2,3,21,27.015279103
201701219356,0,1,4,49,260,49,1,2,3,21,27.015279103
201701219373,0,1,4,49,260,49,1,2,3,21,27.015279103
201701219519,0,1,4,49,260,49,1,2,3,21,27.015279103
201701219647,0,1,3,63,4047,63,2,2,3,16,34.686561533
201701219739,0,1,4,60,232,60,1,2,3,21,27.833767483
201701219756,0,1,3,33,1484,33,1,2,6,11,23.190145816
201701220031,0,1,3,52,590,52,2,2,9,18,39.740395511
201701220099,0,1,4,60,232,60,1,2,3,21,27.833767483
201701220169,0,1,3,63,2907,63,2,2,3,16,34.686561533
201701220187,0,1,4,60,232,60,1,2,3,21,27.833767483
201701220196,0,1,4,41,161,41,1,2,6,22,25.079944224
201701220261,0,1,3,63,2907,63,2,2,99,16,24.02965104
201701220319,0,1,1,15,2513,15,2,2,3,5,22.366102021
201701220429,0,1,4,60,232,60,1,2,3,21,27.833767483
